Date Difference,condition,color_encoded,Size,X1,X2,breed_category,pet_category
89.0,1.0,53,0.09499700000000001,7,1,0.0,1
180.0,1.0,2,0.34192500000000003,0,1,0.0,2
111.0,2.0,48,0.2215,13,9,0.0,2
756.0,2.0,50,0.16863000000000003,16,9,1.0,1
175.0,0.0,48,0.20258099999999998,0,1,1.0,2
1120.0,1.0,53,0.384373,0,1,0.0,2
388.0,2.0,2,0.05684,0,7,0.0,2
85.0,2.0,2,0.17864000000000002,13,9,1.0,1
195.0,1.0,2,0.018174,7,1,0.0,1
38.0,2.0,2,0.324266,13,9,1.0,1
51.0,2.0,31,0.124995,13,9,1.0,1
391.0,1.0,29,0.10035000000000001,0,1,0.0,2
90.0,0.0,53,0.19294799999999998,0,1,1.0,1
259.0,0.0,50,0.180386,0,1,1.0,1
1153.0,1.0,2,0.12789,0,1,0.0,1
400.0,1.0,15,0.208656,0,1,0.0,2
390.0,2.0,18,0.17909499999999998,17,9,0.0,1
203.0,1.0,15,0.12400000000000001,15,4,2.0,4
1487.0,0.0,23,0.13267800000000002,0,1,1.0,2
1131.0,1.0,48,0.007704,13,9,0.0,2
407.0,0.0,7,0.14400400000000002,0,7,1.0,2
304.0,0.0,15,0.091968,0,1,1.0,2
4262.0,0.0,53,0.06286699999999999,0,7,1.0,2
1484.0,1.0,15,0.22932,13,9,0.0,2
580.0,0.0,48,0.14344,0,1,1.0,2
1780.0,0.0,53,0.147136,13,9,1.0,2
100.0,0.0,17,0.279243,0,1,1.0,2
3814.0,0.0,2,0.126852,0,7,1.0,2
1851.0,2.0,2,0.019601,13,9,1.0,2
67.0,2.0,18,0.204633,13,9,0.0,1
88.0,1.0,2,0.059976,0,1,0.0,2
80.0,1.0,13,0.19544800000000004,7,1,0.0,2
108.0,0.0,18,0.129673,0,1,1.0,1
140.0,0.0,2,0.26271,0,1,1.0,1
88.0,0.0,38,0.072542,0,1,1.0,1
148.0,2.0,53,0.171722,0,1,0.0,2
762.0,1.0,2,0.06790500000000001,0,3,2.0,1
391.0,0.0,15,0.35343800000000003,0,1,1.0,2
753.0,1.0,53,0.26073599999999997,13,9,2.0,4
113.0,2.0,43,0.11628000000000001,0,7,0.0,2
82.0,1.0,38,0.36207,13,9,0.0,1
139.0,0.0,12,0.072462,0,1,1.0,1
1765.0,2.0,23,0.12356600000000001,0,7,0.0,2
772.0,1.0,15,0.297738,0,1,0.0,2
398.0,1.0,7,0.19961600000000002,0,7,0.0,2
576.0,0.0,2,0.269582,0,1,1.0,2
109.0,0.0,12,0.17650599999999997,7,1,1.0,1
86.0,1.0,12,0.171825,0,1,0.0,1
391.0,0.0,21,0.411208,17,9,1.0,1
753.0,1.0,15,0.2821,15,4,2.0,4
396.0,2.0,53,0.31044,13,9,0.0,2
410.0,0.0,48,0.228582,7,1,1.0,2
95.0,1.0,18,0.050232,0,1,0.0,1
386.0,1.0,30,0.08786999999999999,11,4,2.0,0
385.0,1.0,15,0.268173,15,4,2.0,4
159.0,0.0,18,0.010428,7,1,1.0,1
338.0,0.0,53,0.08864199999999998,0,1,1.0,2
1852.0,0.0,53,0.138681,0,7,1.0,2
109.0,1.0,7,0.09673800000000002,0,1,0.0,1
3269.0,0.0,20,0.005544,0,7,1.0,2
571.0,2.0,2,0.46443600000000007,13,9,0.0,2
61.0,2.0,38,0.168302,13,9,0.0,1
2944.0,2.0,18,0.253028,9,2,0.0,1
1993.0,0.0,2,0.296744,0,1,1.0,2
23.0,1.0,18,0.036993,9,2,2.0,1
916.0,0.0,45,0.3444,0,7,1.0,2
753.0,1.0,15,0.132216,15,4,2.0,4
753.0,0.0,2,0.0,0,7,1.0,1
387.0,1.0,30,0.41923499999999997,18,4,2.0,0
1923.0,0.0,18,0.028206,0,1,1.0,1
2946.0,2.0,2,0.11186100000000002,1,4,0.0,2
43.0,2.0,18,0.150234,13,9,0.0,1
203.0,2.0,15,0.16551200000000002,18,4,1.0,2
83.0,2.0,53,0.143583,13,9,0.0,2
1579.0,1.0,2,0.15712,7,1,0.0,2
1129.0,1.0,52,0.013566,0,1,0.0,2
422.0,1.0,53,0.11747699999999998,0,1,0.0,2
1125.0,0.0,53,0.21996,13,9,1.0,2
378.0,0.0,2,0.310856,0,1,1.0,2
82.0,0.0,2,0.052020000000000004,0,1,1.0,1
768.0,0.0,18,0.030275999999999997,18,4,1.0,1
752.0,2.0,31,0.030627,18,4,0.0,1
36.0,1.0,18,0.045846,13,9,2.0,1
462.0,2.0,54,0.19483699999999998,0,7,0.0,2
113.0,2.0,18,0.147328,0,1,1.0,1
968.0,0.0,21,0.016239999999999997,0,1,1.0,1
581.0,2.0,50,0.076704,0,7,1.0,1
384.0,1.0,40,0.278933,7,1,0.0,2
179.0,1.0,52,0.072098,13,9,0.0,2
765.0,1.0,23,0.17877800000000002,0,1,0.0,2
332.0,1.0,48,0.200836,0,1,0.0,2
877.0,1.0,40,0.088816,0,7,0.0,2
222.0,0.0,12,0.36748800000000004,0,1,1.0,1
749.0,2.0,48,0.09729000000000002,0,7,1.0,2
1480.0,2.0,2,0.161616,0,7,0.0,2
1888.0,1.0,25,0.077154,13,9,0.0,2
174.0,2.0,21,0.164604,16,9,1.0,1
106.0,1.0,18,0.216717,7,1,0.0,1
1850.0,1.0,2,0.22903099999999998,0,1,0.0,2
2585.0,0.0,15,0.077436,0,7,1.0,2
3686.0,1.0,2,0.085008,0,7,0.0,2
616.0,0.0,18,0.2343,13,9,1.0,1
29.0,1.0,53,0.044265,13,9,2.0,2
1486.0,1.0,28,0.04536,0,7,0.0,1
181.0,1.0,2,0.07056000000000001,0,1,0.0,2
4781.0,1.0,47,0.120498,0,1,0.0,1
1912.0,0.0,23,0.09754800000000001,13,9,1.0,2
119.0,1.0,15,0.05338999999999999,7,1,0.0,2
128.0,0.0,38,0.08488,0,1,1.0,1
386.0,1.0,15,0.10452,15,4,2.0,4
785.0,0.0,7,0.39544000000000007,0,1,1.0,2
5866.0,0.0,53,0.37426400000000004,0,7,1.0,2
933.0,2.0,1,0.012296000000000001,0,7,1.0,2
29.0,1.0,18,0.10460699999999999,13,9,2.0,1
116.0,2.0,15,0.069983,0,7,1.0,2
154.0,0.0,2,0.085012,0,1,1.0,1
411.0,2.0,53,0.087073,0,3,0.0,0
392.0,0.0,48,0.137192,0,1,1.0,2
392.0,0.0,21,0.019092,13,9,1.0,1
390.0,2.0,15,0.17541,0,1,0.0,2
1127.0,0.0,21,0.027671000000000005,0,7,1.0,1
2218.0,2.0,16,0.096954,13,9,1.0,2
979.0,0.0,48,0.001093,0,1,1.0,2
83.0,0.0,12,0.33907,0,1,1.0,1
2944.0,2.0,2,0.155496,13,9,0.0,1
2062.0,1.0,48,0.11616,0,7,0.0,2
87.0,0.0,21,0.03825,0,1,1.0,1
2587.0,0.0,2,0.0068319999999999995,7,1,1.0,2
947.0,2.0,53,0.24588200000000002,0,7,1.0,2
208.0,0.0,2,0.017465,0,1,1.0,2
92.0,1.0,18,0.08588699999999999,7,1,0.0,1
148.0,0.0,53,0.09641500000000001,13,9,1.0,2
1287.0,0.0,2,0.03972,0,7,1.0,2
148.0,1.0,15,0.34106600000000004,0,1,0.0,2
193.0,0.0,53,0.17265,0,1,1.0,2
532.0,1.0,53,0.015232000000000004,0,1,0.0,2
752.0,1.0,2,0.081822,15,4,2.0,4
47.0,2.0,18,0.098324,13,9,0.0,1
1487.0,0.0,53,0.060743,13,9,1.0,2
126.0,0.0,12,0.31808000000000003,0,1,1.0,1
388.0,2.0,48,0.097896,0,7,0.0,2
215.0,0.0,2,0.114923,13,9,1.0,2
415.0,1.0,53,0.036576,0,7,0.0,2
314.0,0.0,15,0.11418000000000002,13,9,1.0,2
817.0,0.0,2,0.112554,0,7,1.0,2
214.0,2.0,2,0.16199700000000003,0,7,0.0,2
127.0,1.0,18,0.36245999999999995,0,1,0.0,1
159.0,1.0,2,0.17214,0,1,0.0,2
535.0,1.0,53,0.092855,7,1,0.0,2
398.0,1.0,53,0.314157,0,1,0.0,2
102.0,1.0,26,0.022737000000000004,7,1,0.0,1
1936.0,0.0,2,0.07338299999999999,16,9,1.0,1
98.0,0.0,12,0.25776,7,1,1.0,1
758.0,0.0,2,0.05865,0,1,1.0,2
327.0,0.0,15,0.058635,0,1,1.0,2
390.0,2.0,2,0.24370399999999998,17,9,0.0,1
237.0,2.0,2,0.034912,13,9,1.0,2
1117.0,1.0,2,0.189954,13,9,0.0,1
280.0,0.0,2,0.063444,0,1,1.0,1
2595.0,1.0,15,0.065916,0,1,0.0,2
130.0,1.0,18,0.156114,0,1,0.0,1
2945.0,0.0,48,0.145671,0,7,1.0,2
424.0,1.0,53,0.199159,0,1,0.0,2
794.0,2.0,15,0.05366099999999999,13,9,1.0,2
1484.0,0.0,40,0.16555,0,7,1.0,2
762.0,1.0,53,0.06517800000000001,0,7,0.0,2
5136.0,2.0,2,0.056012,0,7,1.0,2
67.0,2.0,2,0.28987199999999996,13,9,0.0,2
97.0,0.0,53,0.08901500000000001,7,1,1.0,2
2887.0,1.0,2,0.16810499999999998,0,7,0.0,2
69.0,2.0,18,0.100368,13,9,0.0,1
1798.0,1.0,38,0.31185,0,1,0.0,1
1127.0,2.0,41,0.054749,0,7,0.0,2
752.0,2.0,18,0.031608,16,9,1.0,1
1460.0,1.0,2,0.34230600000000005,7,1,0.0,2
807.0,0.0,48,0.086982,0,1,1.0,2
179.0,1.0,38,0.064875,0,1,0.0,1
1123.0,1.0,53,0.467775,13,9,0.0,2
52.0,1.0,2,0.145299,13,9,2.0,1
1116.0,0.0,18,0.11970000000000001,0,7,1.0,1
24.0,2.0,18,0.302715,13,9,0.0,1
3309.0,0.0,15,0.04521,0,7,1.0,2
449.0,1.0,31,0.37160600000000005,17,9,2.0,1
43.0,2.0,15,0.11396200000000001,13,9,0.0,2
390.0,1.0,43,0.056865,0,1,0.0,2
108.0,2.0,23,0.191541,13,9,1.0,2
181.0,1.0,26,0.10585,0,1,0.0,1
44.0,2.0,18,0.13299500000000003,13,9,1.0,1
386.0,1.0,15,0.25228,15,4,2.0,4
145.0,1.0,2,0.22476300000000002,0,7,0.0,2
176.0,0.0,2,0.05196,13,9,1.0,2
743.0,1.0,48,0.10632,4,4,0.0,2
53.0,2.0,18,0.08147399999999999,13,9,1.0,1
2831.0,1.0,40,0.0666,0,7,0.0,2
51.0,1.0,18,0.302742,18,4,2.0,1
387.0,2.0,53,0.45997800000000005,0,7,0.0,2
785.0,0.0,2,0.0033359999999999996,0,1,1.0,1
106.0,2.0,12,0.20426200000000003,9,2,1.0,1
175.0,2.0,26,0.20148,16,9,0.0,1
752.0,2.0,53,0.11193000000000002,18,4,0.0,1
1851.0,0.0,20,0.09113999999999998,13,9,1.0,2
3604.0,1.0,29,0.260192,0,7,0.0,2
146.0,2.0,15,0.42828,13,9,1.0,2
397.0,0.0,2,0.15059799999999998,0,1,1.0,2
25.0,1.0,15,0.14756,13,9,2.0,1
391.0,0.0,18,0.41620599999999996,0,1,1.0,1
115.0,0.0,30,0.12905,0,1,1.0,2
772.0,0.0,53,0.38053800000000004,0,1,1.0,2
1491.0,0.0,15,0.10332200000000001,0,7,1.0,2
373.0,1.0,15,0.007216,0,1,0.0,2
387.0,1.0,38,0.150084,18,4,0.0,1
426.0,0.0,15,0.069559,0,7,1.0,2
145.0,1.0,25,0.11003200000000002,0,1,0.0,1
109.0,1.0,2,0.170246,7,1,0.0,1
401.0,0.0,7,0.012396,13,9,1.0,2
756.0,1.0,38,0.040650000000000006,0,1,0.0,1
387.0,1.0,15,0.06012,0,7,2.0,2
669.0,0.0,2,0.17062000000000002,0,1,1.0,2
750.0,1.0,30,0.04294799999999999,11,4,2.0,4
753.0,0.0,18,0.2667,17,9,1.0,1
753.0,1.0,2,0.070192,17,9,0.0,1
386.0,2.0,53,0.28413,9,2,0.0,4
879.0,1.0,1,0.034260000000000006,0,1,0.0,2
1943.0,0.0,49,0.03332,0,1,1.0,1
206.0,1.0,15,0.030887999999999995,15,4,2.0,4
2220.0,1.0,18,0.329,16,9,0.0,1
757.0,1.0,38,0.105116,17,9,2.0,1
41.0,2.0,38,0.112896,13,9,0.0,1
29.0,1.0,18,0.26754,13,9,2.0,1
759.0,1.0,2,0.158144,0,7,0.0,2
210.0,1.0,53,0.12719000000000003,0,1,0.0,2
412.0,0.0,53,0.301554,0,1,1.0,4
5504.0,0.0,7,0.07509500000000001,0,5,1.0,1
96.0,1.0,7,0.16358999999999999,0,1,0.0,1
1312.0,0.0,15,0.09727600000000002,0,1,1.0,2
386.0,1.0,7,0.007736000000000001,0,7,0.0,2
2923.0,0.0,2,0.310562,0,7,1.0,1
570.0,2.0,2,0.06895,0,7,0.0,2
4048.0,0.0,23,0.014285999999999998,0,7,1.0,2
3143.0,0.0,2,0.21359399999999998,0,1,1.0,2
179.0,0.0,53,0.07287500000000001,0,1,1.0,2
43.0,2.0,49,0.34997,13,9,1.0,1
387.0,2.0,48,0.24732400000000002,0,7,1.0,2
1127.0,1.0,15,0.26842200000000005,0,1,0.0,2
128.0,0.0,12,0.0043159999999999995,0,1,1.0,1
469.0,2.0,7,0.248642,0,7,1.0,1
116.0,1.0,3,0.054427,7,1,0.0,2
2223.0,2.0,48,0.016932,13,9,1.0,2
192.0,1.0,54,0.08701,13,9,0.0,2
1355.0,1.0,7,0.010031000000000002,0,7,0.0,2
149.0,2.0,18,0.031894,17,9,0.0,1
1118.0,2.0,15,0.169252,0,7,0.0,2
1306.0,1.0,2,0.037538999999999996,0,7,0.0,2
28.0,1.0,30,0.032652,8,2,2.0,4
5506.0,0.0,53,0.0799,13,9,1.0,2
120.0,0.0,50,0.025452,7,1,1.0,1
99.0,1.0,38,0.016120000000000002,0,1,0.0,1
174.0,2.0,26,0.033787,16,9,0.0,1
757.0,1.0,2,0.015594000000000002,0,1,0.0,2
2949.0,1.0,2,0.049824,0,8,0.0,2
87.0,1.0,26,0.417585,0,1,0.0,1
2129.0,0.0,2,0.12395,0,1,1.0,1
22.0,2.0,37,0.036520000000000004,13,9,0.0,1
393.0,1.0,30,0.043434,0,1,0.0,2
106.0,1.0,2,0.06144,7,1,0.0,1
754.0,2.0,2,0.176982,0,7,1.0,2
763.0,0.0,48,0.076957,0,1,1.0,2
84.0,0.0,48,0.07405199999999999,0,1,1.0,2
759.0,1.0,48,0.10527600000000002,13,9,0.0,2
758.0,1.0,48,0.014660000000000003,0,1,0.0,2
594.0,1.0,27,0.34174800000000005,0,1,0.0,2
1484.0,0.0,2,0.19345199999999999,0,7,1.0,2
5139.0,0.0,7,0.13336499999999998,13,9,1.0,1
1849.0,2.0,15,0.25942,13,9,1.0,2
144.0,1.0,18,0.164682,0,1,0.0,1
1007.0,0.0,53,0.08027799999999999,0,1,1.0,2
104.0,1.0,15,0.016736,0,7,0.0,2
1492.0,1.0,2,0.10017000000000001,0,7,0.0,2
387.0,1.0,2,0.037558999999999995,0,7,0.0,2
754.0,2.0,2,0.02432,15,4,0.0,4
70.0,2.0,2,0.119504,13,9,0.0,1
29.0,2.0,15,0.297,13,9,0.0,2
2944.0,2.0,15,0.44230800000000003,0,7,1.0,2
87.0,1.0,48,0.006731999999999999,0,1,0.0,2
4408.0,1.0,52,0.03348,0,1,0.0,2
104.0,0.0,7,0.014456,13,9,1.0,1
296.0,0.0,48,0.058656,0,7,1.0,2
100.0,1.0,53,0.031336,0,1,0.0,2
393.0,0.0,21,0.298188,16,9,1.0,1
1150.0,1.0,16,0.249333,13,9,0.0,2
752.0,2.0,2,0.250848,18,4,0.0,2
2216.0,1.0,2,0.163836,0,1,0.0,2
1084.0,1.0,2,0.279845,13,9,0.0,1
2491.0,0.0,7,0.183264,0,1,1.0,1
2766.0,1.0,2,0.334126,0,1,0.0,2
448.0,1.0,48,0.009303,0,1,0.0,2
842.0,2.0,20,0.218307,0,7,1.0,2
69.0,2.0,18,0.08119200000000001,13,9,0.0,1
752.0,0.0,53,0.08064,0,7,1.0,2
503.0,1.0,48,0.19321500000000005,0,1,0.0,2
121.0,1.0,2,0.0342,7,1,0.0,1
1517.0,1.0,2,0.032357000000000004,13,9,0.0,1
392.0,0.0,2,0.041550000000000004,0,1,1.0,2
400.0,1.0,2,0.09132299999999999,13,9,0.0,1
754.0,0.0,18,0.020529,16,9,1.0,1
91.0,0.0,18,0.06180300000000001,0,1,1.0,1
37.0,1.0,38,0.050890000000000005,13,9,2.0,1
2953.0,1.0,2,0.035995000000000006,0,1,0.0,2
444.0,0.0,42,0.007542000000000001,0,1,1.0,2
44.0,1.0,12,0.101543,13,9,2.0,1
2953.0,0.0,48,0.10810800000000001,0,1,1.0,2
113.0,0.0,7,0.284751,0,1,1.0,1
207.0,0.0,16,0.068149,0,1,1.0,2
26.0,2.0,53,0.17472000000000001,13,9,0.0,1
415.0,1.0,38,0.309674,18,4,0.0,1
107.0,0.0,12,0.055536,13,9,1.0,1
93.0,0.0,48,0.10715999999999999,7,1,1.0,2
1851.0,1.0,48,0.103831,0,1,0.0,2
399.0,0.0,38,0.32659200000000005,0,1,1.0,1
390.0,2.0,30,0.11350800000000001,0,7,1.0,2
1097.0,0.0,53,0.13699,0,1,1.0,2
1122.0,2.0,53,0.104652,0,7,0.0,2
89.0,0.0,18,0.161091,7,1,1.0,1
366.0,1.0,7,0.229368,0,7,0.0,1
1860.0,2.0,18,0.132192,18,4,1.0,1
436.0,0.0,18,0.103584,0,1,1.0,1
66.0,2.0,53,0.166617,13,9,0.0,1
1505.0,1.0,18,0.060478,0,7,0.0,1
5501.0,2.0,30,0.072428,0,7,0.0,2
56.0,2.0,43,0.215488,13,9,0.0,2
387.0,1.0,15,0.033002,15,4,2.0,4
5135.0,1.0,20,0.04433000000000001,0,7,0.0,2
359.0,1.0,48,0.201432,0,1,0.0,2
462.0,0.0,21,0.345704,7,1,1.0,1
577.0,1.0,53,0.08698600000000001,0,1,0.0,2
2173.0,1.0,2,0.012804,13,9,0.0,2
1127.0,0.0,53,0.034333,0,7,1.0,2
386.0,1.0,18,0.26609000000000005,16,9,0.0,1
387.0,2.0,38,0.053520000000000005,16,9,0.0,1
387.0,1.0,53,0.27904,0,7,0.0,2
103.0,0.0,21,0.352583,12,1,1.0,1
763.0,1.0,20,0.108544,0,7,0.0,2
430.0,1.0,53,0.022885000000000006,13,9,0.0,2
392.0,0.0,53,0.318104,0,1,1.0,2
113.0,2.0,18,0.0,16,9,0.0,1
97.0,1.0,2,0.002747,0,1,0.0,1
78.0,0.0,50,0.041973,7,1,1.0,1
2953.0,1.0,15,0.20673599999999998,0,7,0.0,2
64.0,2.0,49,0.025916,18,4,1.0,1
25.0,1.0,2,0.012817,13,9,2.0,1
1137.0,1.0,28,0.0781,0,1,0.0,1
90.0,1.0,2,0.041525,7,1,0.0,2
95.0,0.0,53,0.0748,0,1,1.0,1
112.0,0.0,18,0.058685,0,1,1.0,1
278.0,2.0,2,0.371616,0,7,0.0,2
755.0,2.0,15,0.342701,0,7,0.0,2
209.0,1.0,53,0.005166,0,1,0.0,2
763.0,1.0,40,0.0663,0,7,0.0,2
386.0,1.0,30,0.18531,0,1,2.0,0
1847.0,1.0,48,0.27199,0,1,0.0,2
404.0,1.0,53,0.23934000000000002,0,7,0.0,2
2221.0,0.0,48,0.10159800000000001,0,7,1.0,2
1355.0,1.0,7,0.064925,13,9,0.0,2
1275.0,1.0,40,0.33622500000000005,13,9,0.0,2
5501.0,0.0,48,0.16643999999999998,0,7,1.0,2
2042.0,1.0,15,0.086464,0,1,0.0,2
1226.0,0.0,48,0.124004,0,1,1.0,2
387.0,1.0,15,0.18734099999999998,0,3,2.0,4
292.0,0.0,7,0.034992,0,1,1.0,2
778.0,1.0,53,0.013931999999999998,0,1,0.0,2
76.0,2.0,18,0.205062,9,2,1.0,1
115.0,0.0,18,0.09912000000000001,0,1,1.0,1
29.0,1.0,7,0.18201599999999998,13,9,2.0,1
387.0,1.0,15,0.018234999999999998,15,4,2.0,4
37.0,2.0,15,0.004204,13,9,0.0,2
2254.0,2.0,53,0.17472,0,7,1.0,2
211.0,2.0,16,0.032024000000000004,13,9,1.0,2
1135.0,1.0,2,0.31024999999999997,0,7,0.0,2
391.0,0.0,48,0.10218599999999999,13,9,1.0,2
752.0,1.0,53,0.22230999999999998,0,7,0.0,2
248.0,1.0,53,0.42928800000000006,0,1,0.0,2
993.0,1.0,48,0.20196999999999998,13,9,0.0,2
1734.0,1.0,45,0.02576,0,7,0.0,2
753.0,1.0,15,0.007342000000000001,0,7,0.0,2
3494.0,1.0,18,0.10994100000000001,0,7,0.0,1
1849.0,1.0,23,0.0194,13,9,0.0,2
91.0,2.0,2,0.048945,13,9,1.0,1
941.0,2.0,38,0.311256,13,9,0.0,1
116.0,1.0,48,0.023089,0,1,0.0,2
86.0,1.0,15,0.020545000000000004,0,1,0.0,2
206.0,0.0,48,0.258579,0,1,1.0,2
95.0,0.0,53,0.09593099999999999,0,1,1.0,2
5501.0,2.0,45,0.25519200000000003,13,9,1.0,2
755.0,2.0,53,0.244852,0,7,1.0,2
428.0,0.0,15,0.33793300000000004,0,1,1.0,2
2232.0,0.0,48,0.061287999999999995,0,7,1.0,2
2581.0,2.0,25,0.194436,13,9,1.0,2
1492.0,1.0,26,0.14040000000000002,0,1,0.0,1
87.0,0.0,2,0.10480800000000001,0,1,1.0,2
2579.0,0.0,52,0.022296,0,7,1.0,2
2315.0,1.0,43,0.127952,0,1,0.0,2
116.0,1.0,2,0.058275,0,1,0.0,1
98.0,0.0,25,0.24413400000000005,0,1,1.0,2
2940.0,2.0,16,0.19626599999999997,0,7,1.0,2
98.0,0.0,21,0.21397600000000006,0,1,1.0,1
96.0,0.0,50,0.262548,7,1,1.0,1
94.0,1.0,53,0.239484,0,1,0.0,1
342.0,1.0,48,0.20476399999999997,13,9,0.0,2
418.0,1.0,2,0.072175,13,9,0.0,1
608.0,1.0,2,0.127354,13,9,0.0,1
100.0,0.0,2,0.18220399999999998,0,1,1.0,1
5510.0,1.0,30,0.451341,0,7,0.0,2
481.0,0.0,55,0.18943399999999996,15,4,1.0,2
392.0,2.0,15,0.186872,13,9,1.0,2
384.0,1.0,15,0.004272,15,4,2.0,4
1597.0,1.0,2,0.005076,0,7,0.0,2
347.0,0.0,2,0.385564,0,1,1.0,1
248.0,1.0,2,0.24960000000000002,0,1,0.0,1
3809.0,0.0,12,0.41751999999999995,13,9,1.0,1
1934.0,0.0,27,0.033825,0,1,1.0,2
2944.0,1.0,2,0.000944,0,7,0.0,2
1120.0,1.0,43,0.06146599999999999,0,7,0.0,2
1722.0,2.0,53,0.012530000000000001,0,7,1.0,2
300.0,1.0,53,0.04882500000000001,0,1,0.0,2
753.0,1.0,2,0.104253,16,9,2.0,1
29.0,1.0,50,0.17969000000000002,13,9,2.0,1
387.0,1.0,2,0.066346,9,2,2.0,2
88.0,2.0,2,0.059472000000000004,13,9,0.0,1
78.0,0.0,2,0.10521,0,1,1.0,1
1131.0,1.0,2,0.022056,13,9,0.0,1
301.0,2.0,48,0.4434,0,1,1.0,2
115.0,0.0,2,0.077262,13,9,1.0,2
87.0,2.0,2,0.36601600000000006,13,9,0.0,2
302.0,0.0,50,0.229732,18,4,1.0,1
390.0,1.0,2,0.021400000000000002,0,7,0.0,2
87.0,1.0,7,0.059219999999999995,13,9,0.0,1
425.0,0.0,50,0.33966,13,9,1.0,1
1149.0,1.0,48,0.03304,0,1,0.0,2
1121.0,1.0,53,0.128964,13,9,0.0,2
105.0,1.0,2,0.051428,7,1,0.0,1
391.0,1.0,48,0.290105,0,1,0.0,2
87.0,2.0,18,0.1957,0,1,1.0,1
391.0,1.0,15,0.119007,0,1,0.0,2
174.0,1.0,16,0.37846900000000006,0,1,0.0,2
387.0,1.0,2,0.052724,15,4,2.0,4
749.0,2.0,2,0.18558799999999998,0,7,1.0,2
823.0,0.0,53,0.050778,0,1,1.0,2
216.0,0.0,18,0.33327,0,1,1.0,1
87.0,1.0,18,0.042159,7,1,0.0,1
388.0,2.0,2,0.018137,0,7,0.0,2
612.0,1.0,15,0.01376,0,1,0.0,2
60.0,2.0,2,0.03126,8,2,1.0,1
2945.0,2.0,2,0.040172000000000006,18,4,0.0,1
391.0,1.0,15,0.006024000000000001,0,1,0.0,2
161.0,1.0,38,0.28723200000000004,7,1,0.0,1
913.0,1.0,2,0.26338399999999995,0,1,0.0,2
61.0,2.0,21,0.13902,13,9,1.0,1
1921.0,1.0,7,0.09316799999999999,15,4,0.0,2
757.0,1.0,2,0.05617500000000001,0,1,0.0,2
120.0,1.0,53,0.231952,0,1,0.0,1
1891.0,0.0,20,0.33238799999999996,0,7,1.0,2
1236.0,0.0,2,0.0033599999999999997,7,1,1.0,2
81.0,0.0,18,0.08303,7,1,1.0,1
4302.0,2.0,2,0.222165,13,9,0.0,1
44.0,2.0,18,0.035529,13,9,0.0,1
1483.0,0.0,48,0.174503,0,7,1.0,2
83.0,1.0,16,0.3270780000000001,0,7,0.0,2
36.0,2.0,18,0.29633200000000004,13,9,0.0,1
111.0,0.0,18,0.33361999999999997,0,1,1.0,1
758.0,1.0,15,0.024874999999999998,0,1,0.0,2
3877.0,1.0,2,0.156387,0,1,0.0,2
1121.0,0.0,48,0.146445,0,1,1.0,2
93.0,0.0,18,0.06137600000000001,0,1,1.0,1
752.0,2.0,40,0.191115,13,9,0.0,2
1736.0,0.0,53,0.319098,0,1,1.0,1
91.0,1.0,38,0.051098,0,1,0.0,1
191.0,0.0,50,0.375606,0,1,1.0,1
1481.0,2.0,15,0.31485300000000005,0,7,1.0,2
2679.0,1.0,2,0.2717,0,7,0.0,1
1124.0,1.0,53,0.06078600000000001,0,1,0.0,1
2370.0,0.0,52,0.09248,13,9,1.0,2
763.0,1.0,15,0.117645,13,9,0.0,2
761.0,0.0,12,0.304221,16,9,1.0,1
74.0,2.0,2,0.012300000000000002,13,9,1.0,2
760.0,1.0,2,0.134875,13,9,0.0,2
74.0,2.0,31,0.059133000000000005,13,9,0.0,1
154.0,1.0,12,0.009494,0,1,0.0,1
144.0,2.0,43,0.120945,0,7,1.0,2
1122.0,0.0,2,0.146286,0,1,1.0,2
36.0,1.0,38,0.097125,13,9,2.0,1
96.0,1.0,7,0.211684,7,1,0.0,1
3681.0,1.0,48,0.41976,0,7,0.0,2
4404.0,0.0,38,0.161312,18,4,1.0,1
752.0,1.0,2,0.12469999999999999,0,7,0.0,2
755.0,1.0,53,0.077503,13,9,0.0,1
1592.0,1.0,53,0.244453,4,4,0.0,2
83.0,1.0,18,0.20542400000000002,18,4,2.0,1
2284.0,0.0,40,0.144415,13,9,1.0,2
390.0,1.0,7,0.22255,0,1,0.0,2
80.0,2.0,5,0.10656,8,2,0.0,1
1362.0,1.0,15,0.048772,0,7,0.0,2
769.0,1.0,48,0.30315,0,1,0.0,2
28.0,1.0,53,0.000643,13,9,2.0,2
24.0,1.0,38,0.124705,13,9,2.0,1
50.0,2.0,52,0.21476000000000003,13,9,0.0,2
761.0,2.0,53,0.176778,13,9,0.0,4
30.0,2.0,27,0.003085,13,9,0.0,2
52.0,2.0,7,0.315882,18,4,1.0,1
87.0,2.0,15,0.15069600000000002,0,1,0.0,2
753.0,0.0,2,0.036039999999999996,0,7,1.0,2
49.0,2.0,7,0.0996,13,9,1.0,1
178.0,0.0,52,0.18857999999999997,0,1,1.0,2
386.0,1.0,15,0.057120000000000004,15,4,2.0,4
817.0,0.0,2,0.27507200000000004,0,1,1.0,1
116.0,1.0,18,0.21509400000000004,7,1,0.0,1
44.0,1.0,18,0.001129,13,9,2.0,1
329.0,1.0,2,0.066066,13,9,0.0,2
3310.0,0.0,23,0.17339400000000002,0,7,1.0,2
43.0,1.0,5,0.197263,13,9,2.0,1
173.0,2.0,18,0.341481,0,7,0.0,1
